0.077,0,12000,780,25.638
0.078,0,12000,792,26.424
0.079,0,12000,804,27.222
0.08,0,12000,816,28.032
0.081,0,12000,828,28.854
0.082,0,12000,840,29.688
0.083,0,12000,852,30.534
0.084,0,12000,864,31.392
0.085,0,12000,876,32.262
0.086,0,12000,888,33.144
0.087,0,12000,900,34.038
0.088,0,12000,912,34.944
0.089,0,12000,924,35.862
0.09,0,12000,936,36.792
0.091,0,12000,948,37.734
0.092,0,12000,960,38.688
0.093,0,12000,972,39.654
0.094,0,12000,984,40.632
0.095,0,12000,996,41.622
0.096,0,12000,1008,42.624
0.097,0,12000,1020,43.638
0.098,0,12000,1032,44.664
0.099,0,12000,1044,45.702
0.1,0,12000,1056,46.752
0.101,0,12000,1068,47.814
0.102,0,12000,1080,48.888
0.103,0,12000,1092,49.974
0.104,0,12000,1104,51.072
0.105,0,12000,1116,52.182
0.106,0,12000,1128,53.304
0.107,0,12000,1140,54.438
0.108,0,12000,1152,55.584
0.109,0,12000,1164,56.7421
0.11,0,12000,1176,57.9121
0.111,0,12000,1188,59.0941
0.112,0,12000,1200,60.2881
0.113,0,12000,1212,61.4941
0.114,0,12000,1224,62.7121
0.115,0,12000,1236,63.9421
0.116,0,12000,1248,65.1841
0.117,0,12000,1260,66.4381
0.118,0,12000,1272,67.7041
0.119,0,12000,1284,68.9821
0.12,0,12000,1296,70.2721
0.121,0,12000,1308,71.5741
0.122,0,12000,1320,72.8881
0.123,0,12000,1332,74.2141
0.124,0,12000,1344,75.5521
0.125,0,12000,1356,76.9021
0.126,0,12000,1368,78.2641
0.127,0,12000,1380,79.6381
0.128,0,12000,1392,81.0241
0.129,0,12000,1404,82.4221
0.13,0,12000,1416,83.8321
0.131,0,12000,1428,85.2541
0.132,0,12000,1440,86.6881
0.133,0,12000,1452,88.1341
0.134,0,12000,1464,89.5921
0.135,0,12000,1476,91.0621
0.136,0,12000,1488,92.5441
0.137,0,12000,1500,94.0381
0.138,0,12000,1512,95.5442
0.139,0,12000,1524,97.0622
0.14,0,12000,1536,98.5922
0.141,0,12000,1548,100.134
0.142,0,12000,1560,101.688
0.143,0,12000,1572,103.254
0.144,0,12000,1584,104.832
0.145,0,12000,1596,106.422
0.146,0,12000,1608,108.024
0.147,0,12000,1620,109.638
0.148,0,12000,1632,111.264
0.149,0,12000,1644,112.902
0.15,0,12000,1656,114.552
0.151,0,12000,1668,116.214
0.152,0,12000,1680,117.888
0.153,0,12000,1692,119.574
0.154,0,12000,1704,121.272
0.155,0,12000,1716,122.982
0.156,0,12000,1728,124.704
0.157,0,12000,1740,126.438
0.158,0,12000,1752,128.184
0.159,0,12000,1764,129.942
0.16,0,12000,1776,131.712
0.161,0,12000,1788,133.494
0.162,0,12000,1800,135.288
0.163,0,12000,1812,137.094
0.164,0,12000,1824,138.912
0.165,0,12000,1836,140.742
0.166,0,12000,1848,142.584
0.167,0,12000,1860,144.438
0.168,0,12000,1872,146.304
0.169,0,12000,1884,148.182
0.17,0,12000,1896,150.072
0.171,0,12000,1908,151.974
0.172,0,12000,1920,153.888
0.173,0,12000,1932,155.814
0.174,0,12000,1944,157.752
0.175,0,12000,1956,159.702
0.176,0,12000,1968,161.664
0.177,0,12000,1980,163.638
0.178,0,12000,1992,165.624
0.179,0,12000,2004,167.622
0.18,0,12000,2016,169.632
0.181,0,12000,2028,171.654
0.182,0,12000,2040,173.688
0.183,0,12000,2052,175.734
0.184,0,12000,2064,177.792
0.185,0,12000,2076,179.862
0.186,0,12000,2088,181.944
0.187,0,12000,2100,184.038
0.188,0,12000,2112,186.144
0.189,0,12000,2124,188.262
0.19,0,12000,2136,190.392
0.191,0,12000,2148,192.534
0.192,0,12000,2160,194.688
0.193,0,12000,2172,196.854
0.194,0,12000,2184,199.032
0.195,0,12000,2196,201.222
0.196,0,12000,2208,203.424
0.197,0,12000,2220,205.638
0.198,0,12000,2232,207.865
0.199,0,12000,2244,210.103
0.2,-500000,11999.9,2256,212.353
0.201,-500000,11499.9,2267.75,214.614
0.202,-500000,10999.9,2279,216.888
0.203,-500000,10499.9,2289.75,219.172
0.204,-500000,9999.89,2300,221.467
0.205,-500000,9499.88,2309.75,223.772
0.206,-500000,8999.88,2319,226.087
0.207,-500000,8499.88,2327.75,228.41
0.208,-500000,7999.88,2336,230.742
0.209,-500000,7499.88,2343.75,233.082
0.21,-500000,6999.88,2351,235.429
0.211,-500000,6499.88,2357.75,237.784
0.212,-500000,5999.88,2364,240.145
0.213,-500000,5499.88,2369.75,242.512
0.214,-500000,4999.88,2375,244.884
0.215,-500000,4499.88,2379.75,247.261
0.216,-500000,3999.87,2384,249.643
0.217,-500000,3499.87,2387.75,252.029
0.218,-500000,2999.87,2391,254.419
0.219,-500000,2499.87,2393.75,256.811
0.22,-500000,1999.87,2396,259.206
0.221,-500000,1499.87,2397.75,261.603
0.222,-500000,999.868,2399,264.001
0.223,-500000,499.867,2399.75,266.401
0.224,0,0,2400,268.801
0.225,0,0,2400,271.201
0.226,0,0,2400,273.601
0.227,0,0,2400,276.001
0.228,0,0,2400,278.401
0.229,0,0,2400,280.801
0.23,0,0,2400,283.201
0.231,0,0,2400,285.601
0.232,0,0,2400,288.001
0.233,0,0,2400,290.401
0.234,0,0,2400,292.801
0.235,0,0,2400,295.201
0.236,0,0,2400,297.601
0.237,0,0,2400,300.001
0.238,0,0,2400,302.401
0.239,0,0,2400,304.801
0.24,0,0,2400,307.201
0.241,0,0,2400,309.601
0.242,0,0,2400,312.001
0.243,0,0,2400,314.401
0.244,0,0,2400,316.801
0.245,0,0,2400,319.201
0.246,0,0,2400,321.601
0.247,0,0,2400,324.001
0.248,0,0,2400,326.401
0.249,0,0,2400,328.801
0.25,0,0,2400,331.201
0.251,0,0,2400,333.601
0.252,0,0,2400,336.001
0.253,0,0,2400,338.401
0.254,0,0,2400,340.801
0.255,0,0,2400,343.201
0.256,0,0,2400,345.601
0.257,0,0,2400,348.001
0.258,0,0,2400,350.401
0.259,0,0,2400,352.801
0.26,0,0,2400,355.2
0.261,0,0,2400,357.6
0.262,0,0,2400,360
0.263,0,0,2400,362.4
0.264,0,0,2400,364.8
0.265,0,0,2400,367.2
0.266,0,0,2400,369.6
0.267,0,0,2400,372
0.268,0,0,2400,374.4
0.269,0,0,2400,376.8
0.27,0,0,2400,379.2
0.271,0,0,2400,381.6
0.272,0,0,2400,384
0.273,0,0,2400,386.4
0.274,0,0,2400,388.8
0.275,0,0,2400,391.2
0.276,0,0,2400,393.6
0.277,0,0,2400,396
0.278,0,0,2400,398.4
0.279,0,0,2400,400.8
0.28,0,0,2400,403.2
0.281,0,0,2400,405.6
0.282,0,0,2400,408
0.283,0,0,2400,410.4
0.284,0,0,2400,412.8
0.285,0,0,2400,415.2
0.286,0,0,2400,417.6
0.287,0,0,2400,420
0.288,0,0,2400,422.4
0.289,0,0,2400,424.8
0.29,0,0,2400,427.2
0.291,0,0,2400,429.6
0.292,0,0,2400,431.999
0.293,0,0,2400,434.399
0.294,0,0,2400,436.799
0.295,0,0,2400,439.199
0.296,0,0,2400,441.599
0.297,0,0,2400,443.999
0.298,0,0,2400,446.399
0.299,0,0,2400,448.799
0.3,0,0,2400,451.199
0.301,0,0,2400,453.599
0.302,0,0,2400,455.999
0.303,0,0,2400,458.399
0.304,0,0,2400,460.799
0.305,0,0,2400,463.199
0.306,0,0,2400,465.599
0.307,0,0,2400,467.999
0.308,0,0,2400,470.399
0.309,0,0,2400,472.799
0.31,0,0,2400,475.199
0.311,0,0,2400,477.599
0.312,0,0,2400,479.999
0.313,0,0,2400,482.399
0.314,0,0,2400,484.799
0.314999,0,0,2400,487.199
0.315999,0,0,2400,489.599
0.316999,0,0,2400,491.999
0.317999,0,0,2400,494.399
0.318999,0,0,2400,496.799
0.319999,0,0,2400,499.199
0.320999,0,0,2400,501.599
0.321999,0,0,2400,503.999
0.322999,0,0,2400,506.399
0.323999,0,0,2400,508.798
0.324999,0,0,2400,511.198
0.325999,0,0,2400,513.598
0.326999,0,0,2400,515.998
0.327999,0,0,2400,518.398
0.328999,0,0,2400,520.798
0.329999,0,0,2400,523.198
0.330999,0,0,2400,525.598
0.331999,0,0,2400,527.998
0.332999,0,0,2400,530.398
0.333999,0,0,2400,532.798
0.334999,0,0,2400,535.198
0.335999,0,0,2400,537.598
0.336999,0,0,2400,539.998
0.337999,0,0,2400,542.398
0.338999,0,0,2400,544.798
0.339999,0,0,2400,547.198
0.340999,0,0,2400,549.598
0.341999,0,0,2400,551.998
0.342999,0,0,2400,554.398
0.343999,0,0,2400,556.798
0.344999,0,0,2400,559.198
0.345999,0,0,2400,561.598
0.346999,0,0,2400,563.998
0.347999,0,0,2400,566.398
0.348999,0,0,2400,568.798
0.349999,0,0,2400,571.198
0.350999,0,0,2400,573.598
0.351999,0,0,2400,575.998
0.352999,0,0,2400,578.398
0.353999,0,0,2400,580.798
0.354999,0,0,2400,583.198
0.355999,0,0,2400,585.598
0.356999,0,0,2400,587.997
0.357999,0,0,2400,590.397
0.358999,0,0,2400,592.797
0.359999,0,0,2400,595.197
0.360999,0,0,2400,597.597
0.361999,0,0,2400,599.997
0.362999,0,0,2400,602.397
0.363999,0,0,2400,604.797
0.364999,0,0,2400,607.197
0.365999,0,0,2400,609.597
0.366999,0,0,2400,611.997
0.367999,0,0,2400,614.397
0.368999,0,0,2400,616.797
0.369999,0,0,2400,619.197
0.370999,0,0,2400,621.597
0.371999,0,0,2400,623.997
0.372999,0,0,2400,626.397
0.373999,0,0,2400,628.797
0.374999,0,0,2400,631.197
0.375999,0,0,2400,633.597
0.376999,0,0,2400,635.997
0.377999,0,0,2400,638.397
0.378999,0,0,2400,640.797
0.379999,0,0,2400,643.197
0.380999,0,0,2400,645.597
0.381999,0,0,2400,647.997
0.382999,0,0,2400,650.397
0.383999,0,0,2400,652.797
0.384999,0,0,2400,655.197
0.385999,0,0,2400,657.597
0.386999,0,0,2400,659.997
0.387999,0,0,2400,662.397
0.388999,0,0,2400,664.797
0.389999,0,0,2400,667.196
0.390999,0,0,2400,669.596
0.391998,0,0,2400,671.996
0.392998,0,0,2400,674.396
0.393998,0,0,2400,676.796
0.394998,0,0,2400,679.196
0.395998,0,0,2400,681.596
0.396998,0,0,2400,683.996
0.397998,0,0,2400,686.396
0.398998,0,0,2400,688.796
0.399998,0,0,2400,691.196
0.400998,0,0,2400,693.596
0.401998,0,0,2400,695.996
0.402998,0,0,2400,698.396
0.403998,0,0,2400,700.796
0.404998,0,0,2400,703.196
0.405998,0,0,2400,705.596
0.406998,0,0,2400,707.996
0.407998,0,0,2400,710.396
0.408998,0,0,2400,712.796
0.409998,0,0,2400,715.196
0.410998,0,0,2400,717.596
0.411998,0,0,2400,719.996
0.412998,0,0,2400,722.396
0.413998,0,0,2400,724.796
0.414998,0,0,2400,727.196
0.415998,0,0,2400,729.596
0.416998,0,0,2400,731.996
0.417998,0,0,2400,734.396
0.418998,0,0,2400,736.796
0.419998,0,0,2400,739.196
0.420998,0,0,2400,741.596
0.421998,0,0,2400,743.995
0.422998,0,0,2400,746.395
0.423998,0,0,2400,748.795
0.424998,0,0,2400,751.195
0.425998,0,0,2400,753.595
0.426998,0,0,2400,755.995
0.427998,0,0,2400,758.395
0.428998,0,0,2400,760.795
0.429998,0,0,2400,763.195
0.430998,0,0,2400,765.595
0.431998,0,0,2400,767.995
0.432998,0,0,2400,770.395
0.433998,0,0,2400,772.795
0.434998,0,0,2400,775.195
0.435998,0,0,2400,777.595
0.436998,0,0,2400,779.995
0.437998,0,0,2400,782.395
0.438998,0,0,2400,784.795
0.439998,0,0,2400,787.195
0.440998,0,0,2400,789.595
0.441998,0,0,2400,791.995
0.442998,0,0,2400,794.395
0.443998,0,0,2400,796.795
0.444998,0,0,2400,799.195
0.445998,0,0,2400,801.595
0.446998,0,0,2400,803.995
0.447998,0,0,2400,806.395
0.448998,0,0,2400,808.795
0.449998,0,0,2400,811.195
0.450998,0,0,2400,813.595
0.451998,0,0,2400,815.995
0.452998,0,0,2400,818.395
0.453998,0,0,2400,820.794
0.454998,0,0,2400,823.194
0.455998,0,0,2400,825.594
0.456998,0,0,2400,827.994
0.457998,0,0,2400,830.394
0.458998,0,0,2400,832.794
0.459998,0,0,2400,835.194
0.460998,0,0,2400,837.594
0.461998,0,0,2400,839.994
0.462998,0,0,2400,842.394
0.463998,0,0,2400,844.794
0.464998,0,0,2400,847.194
0.465998,0,0,2400,849.594
0.466998,0,0,2400,851.994
0.467998,0,0,2400,854.394
0.468998,0,0,2400,856.794
0.469997,500000,-498.757,2399.75,859.194
0.470997,500000,-998.75,2399,861.593
0.471997,500000,-1498.74,2397.75,863.992
0.472997,500000,-1998.74,2396.01,866.389
0.473997,500000,-2498.73,2393.76,868.784
0.474997,500000,-2998.72,2391.01,871.176
0.475997,500000,-3498.72,2387.76,873.565
0.476997,500000,-3998.71,2384.01,875.951
0.477997,500000,-4498.71,2379.76,878.333
0.478997,500000,-4998.7,2375.01,880.71
0.479997,500000,-5498.69,2369.76,883.083
0.480997,500000,-5998.69,2364.02,885.45
0.481997,500000,-6498.68,2357.77,887.811
0.482997,500000,-6998.67,2351.02,890.165
0.483997,500000,-7498.67,2343.77,892.513
0.484997,500000,-7998.66,2336.02,894.852
0.485997,500000,-8498.65,2327.77,897.184
0.486997,500000,-8998.65,2319.02,899.508
0.487997,500000,-9498.64,2309.78,901.822
0.488997,500000,-9998.63,2300.03,904.127
0.489997,500000,-10498.6,2289.78,906.422
0.490997,500000,-10998.6,2279.03,908.706
0.491997,500000,-11498.6,2267.78,910.98
0.492997,500000,-11998.6,2256.03,913.242
0.493997,0,-12000,2244.03,915.492
0.494997,0,-12000,2232.03,917.73
0.495997,0,-12000,2220.03,919.956
0.496997,0,-12000,2208.03,922.17
0.497997,0,-12000,2196.03,924.372
0.498997,0,-12000,2184.03,926.562
0.499997,0,-12000,2172.03,928.74
0.500997,0,-12000,2160.03,930.906
0.501997,0,-12000,2148.03,933.06
0.502997,0,-12000,2136.03,935.202
0.503997,0,-12000,2124.03,937.332
0.504997,0,-12000,2112.03,939.45
0.505997,0,-12000,2100.04,941.556
0.506997,0,-12000,2088.04,943.65
0.507997,0,-12000,2076.04,945.732
0.508997,0,-12000,2064.04,947.802
0.509997,0,-12000,2052.04,949.86
0.510997,0,-12000,2040.04,951.906
0.511997,0,-12000,2028.04,953.94
0.512997,0,-12000,2016.04,955.962
0.513997,0,-12000,2004.04,957.972
0.514997,0,-12000,1992.04,959.97
0.515997,0,-12000,1980.04,961.956
0.516997,0,-12000,1968.04,963.93
0.517997,0,-12000,1956.04,965.892
0.518997,0,-12000,1944.04,967.842
0.519997,0,-12000,1932.04,969.78
0.520997,0,-12000,1920.04,971.706
0.521997,0,-12000,1908.04,973.62
0.522997,0,-12000,1896.04,975.522
0.523997,0,-12000,1884.04,977.412
0.524997,0,-12000,1872.04,979.29
0.525997,0,-12000,1860.04,981.156
0.526997,0,-12000,1848.04,983.01
0.527997,0,-12000,1836.04,984.852
0.528997,0,-12000,1824.04,986.682
0.529997,0,-12000,1812.04,988.5
0.530997,0,-12000,1800.04,990.306
0.531997,0,-12000,1788.04,992.1
0.532997,0,-12000,1776.04,993.882
0.533997,0,-12000,1764.04,995.652
0.534997,0,-12000,1752.04,997.41
0.535997,0,-12000,1740.04,999.156
0.536997,0,-12000,1728.04,1000.89
0.537997,0,-12000,1716.04,1002.61
0.538997,0,-12000,1704.04,1004.32
0.539997,0,-12000,1692.04,1006.02
0.540997,0,-12000,1680.04,1007.71
0.541997,0,-12000,1668.04,1009.38
0.542997,0,-12000,1656.04,1011.04
0.543997,0,-12000,1644.04,1012.69
0.544997,0,-12000,1632.04,1014.33
0.545997,0,-12000,1620.04,1015.96
0.546997,0,-12000,1608.04,1017.57
0.547997,0,-12000,1596.04,1019.17
0.548997,0,-12000,1584.04,1020.76
0.549996,0,-12000,1572.04,1022.34
0.550996,0,-12000,1560.04,1023.91
0.551996,0,-12000,1548.04,1025.46
0.552996,0,-12000,1536.04,1027
0.553996,0,-12000,1524.04,1028.53
0.554996,0,-12000,1512.04,1030.05
0.555996,0,-12000,1500.04,1031.56
0.556996,0,-12000,1488.04,1033.05
0.557996,0,-12000,1476.04,1034.53
0.558996,0,-12000,1464.04,1036
0.559996,0,-12000,1452.04,1037.46
0.560996,0,-12000,1440.04,1038.91
0.561996,0,-12000,1428.04,1040.34
0.562996,0,-12000,1416.04,1041.76
0.563996,0,-12000,1404.04,1043.17
0.564996,0,-12000,1392.04,1044.57
0.565996,0,-12000,1380.04,1045.96
0.566996,0,-12000,1368.04,1047.33
0.567996,0,-12000,1356.04,1048.69
0.568996,0,-12000,1344.04,1050.04
0.569996,-500000,-11501.9,1332.29,1051.38
0.570996,-500000,-11001.9,1321.04,1052.71
0.571996,-500000,-10501.9,1310.29,1054.02
0.572996,-500000,-10001.9,1300.04,1055.33
0.573996,-500000,-9501.9,1290.29,1056.62
0.574996,-500000,-9001.9,1281.03,1057.91
0.575996,-500000,-8501.91,1272.28,1059.19
0.576996,-500000,-8001.92,1264.03,1060.45
0.577996,-500000,-7501.92,1256.28,1061.71
0.578996,-500000,-7001.93,1249.03,1062.97
0.579996,-500000,-6501.94,1242.28,1064.21
0.580996,-500000,-6001.94,1236.02,1065.45
0.581996,-500000,-5501.95,1230.27,1066.68
0.582996,-500000,-5001.95,1225.02,1067.91
0.583996,-500000,-4501.96,1220.27,1069.13
0.584996,-500000,-4001.97,1216.02,1070.35
0.585996,-500000,-3501.97,1212.26,1071.57
0.586996,-500000,-3001.98,1209.01,1072.78
0.587996,-500000,-2501.99,1206.26,1073.98
0.588996,-500000,-2001.99,1204.01,1075.19
0.589996,-500000,-1502,1202.26,1076.39
0.590996,-500000,-1002.01,1201,1077.59
0.591996,-500000,-502.013,1200.25,1078.8
0.592996,-500000,-2.01911,1200,1080
0.593,0,0,1200,1080
0.594,500000,499.994,1200.25,1081.2
0.595,500000,999.987,1201,1082.4
0.596,500000,1499.98,1202.25,1083.6
0.597,500000,1999.97,1204,1084.81
0.598,500000,2499.97,1206.25,1086.01
0.599,500000,2999.96,1209,1087.22
0.6,500000,3499.95,1212.25,1088.43
0.601,500000,3999.95,1216,1089.64
0.602,500000,4499.94,1220.25,1090.86
0.603,500000,4999.94,1225,1092.08
0.604,500000,5499.93,1230.25,1093.31
0.605,500000,5999.92,1236,1094.54
0.606,500000,6499.92,1242.25,1095.78
0.607,500000,6999.91,1249,1097.03
0.608,500000,7499.9,1256.25,1098.28
0.609,500000,7999.9,1264,1099.54
0.61,500000,8499.89,1272.25,1100.81
0.611,500000,8999.88,1281,1102.09
0.612,500000,9499.88,1290.25,1103.37
0.613,500000,9999.87,1300,1104.67
0.614,500000,10499.9,1310.25,1105.97
0.615,500000,10999.9,1321,1107.29
0.616,500000,11499.9,1332.25,1108.61
0.617,500000,11999.8,1344,1109.95
0.618,0,12000,1356,1111.3
0.619,0,12000,1368,1112.66
0.62,0,12000,1380,1114.04
0.621,0,12000,1392,1115.42
0.622,0,12000,1404,1116.82
0.623,0,12000,1416,1118.23
0.624,0,12000,1428,1119.65
0.625,0,12000,1439.99,1121.09
0.626,0,12000,1451.99,1122.53
0.627,0,12000,1463.99,1123.99
0.628,0,12000,1475.99,1125.46
0.629,0,12000,1487.99,1126.94
0.63,0,12000,1499.99,1128.44
0.631,0,12000,1511.99,1129.94
0.631999,0,12000,1523.99,1131.46
0.632999,0,12000,1535.99,1132.99
0.633999,0,12000,1547.99,1134.53
0.634999,0,12000,1559.99,1136.09
0.635999,0,12000,1571.99,1137.65
0.636999,0,12000,1583.99,1139.23
0.637999,0,12000,1595.99,1140.82
0.638999,0,12000,1607.99,1142.42
0.639999,0,12000,1619.99,1144.04
0.640999,0,12000,1631.99,1145.66
0.641999,0,12000,1643.99,1147.3
0.642999,0,12000,1655.99,1148.95
0.643999,0,12000,1667.99,1150.61
0.644999,0,12000,1679.99,1152.29
0.645999,0,12000,1691.99,1153.97
0.646999,0,12000,1703.99,1155.67
0.647999,0,12000,1715.99,1157.38
0.648999,0,12000,1727.99,1159.1
0.649999,0,12000,1739.99,1160.84
0.650999,0,12000,1751.99,1162.58
0.651999,0,12000,1763.99,1164.34
0.652999,0,12000,1775.99,1166.11
0.653999,0,12000,1787.99,1167.89
0.654999,0,12000,1799.99,1169.69
0.655999,0,12000,1811.99,1171.49
0.656999,0,12000,1823.99,1173.31
0.657999,0,12000,1835.99,1175.14
0.658999,0,12000,1847.99,1176.98
0.659999,0,12000,1859.99,1178.84
0.660999,0,12000,1871.99,1180.7
0.661999,0,12000,1883.99,1182.58
0.662999,0,12000,1895.99,1184.47
0.663999,0,12000,1907.99,1186.37
0.664999,0,12000,1919.99,1188.29
0.665999,0,12000,1931.99,1190.21
0.666999,-500000,11997.8,1943.99,1192.15
0.667999,-500000,11497.8,1955.74,1194.1
0.668999,-500000,10997.8,1966.98,1196.06
0.669999,-500000,10497.8,1977.73,1198.03
0.670999,-500000,9997.81,1987.98,1200.02
0.671999,-500000,9497.82,1997.73,1202.01
0.672999,-500000,8997.83,2006.97,1204.01
0.673999,-500000,8497.83,2015.72,1206.02
0.674999,-500000,7997.84,2023.97,1208.04
0.675999,-500000,7497.85,2031.72,1210.07
0.676999,-500000,6997.85,2038.97,1212.11
0.677999,-500000,6497.86,2045.71,1214.15
0.678999,-500000,5997.87,2051.96,1216.2
0.679999,-500000,5497.87,2057.71,1218.25
0.680999,-500000,4997.88,2062.96,1220.31
0.681999,-500000,4497.89,2067.7,1222.38
0.682999,-500000,3997.89,2071.95,1224.45
0.683999,-500000,3497.9,2075.7,1226.52
0.684999,-500000,2997.91,2078.95,1228.6
0.685999,-500000,2497.91,2081.7,1230.68
0.686999,-500000,1997.92,2083.94,1232.76
0.687999,-500000,1497.92,2085.69,1234.85
0.688999,-500000,997.931,2086.94,1236.93
0.689999,-500000,497.937,2087.69,1239.02
0.690999,500000,-2.05636,2087.94,1241.11
0.691999,500000,-502.05,2087.68,1243.2
0.692999,500000,-1002.04,2086.93,1245.28
0.693999,500000,-1502.04,2085.68,1247.37
0.694999,500000,-2002.03,2083.93,1249.45
0.695999,500000,-2502.02,2081.68,1251.54
0.696999,500000,-3002.02,2078.92,1253.62
0.697999,500000,-3502.01,2075.67,1255.7
0.698999,500000,-4002,2071.92,1257.77
0.699999,500000,-4502,2067.67,1259.84
0.700999,500000,-5001.99,2062.92,1261.9
0.701999,500000,-5501.99,2057.66,1263.96
0.702999,500000,-6001.98,2051.91,1266.02
0.703999,500000,-6501.97,2045.66,1268.07
0.704999,500000,-7001.97,2038.91,1270.11
0.705999,500000,-7501.96,2031.66,1272.15
0.706999,500000,-8001.95,2023.9,1274.17
0.707999,500000,-8501.95,2015.65,1276.19
0.708999,500000,-9001.94,2006.9,1278.2
0.709998,500000,-9501.93,1997.65,1280.21
0.710998,500000,-10001.9,1987.9,1282.2
0.711998,500000,-10501.9,1977.65,1284.18
0.712998,500000,-11001.9,1966.89,1286.15
0.713998,500000,-11501.9,1955.64,1288.12
0.714998,0,-12000,1943.89,1290.07
0.715998,0,-12000,1931.89,1292
0.716998,0,-12000,1919.89,1293.93
0.717998,0,-12000,1907.89,1295.84
0.718998,0,-12000,1895.89,1297.75
0.719998,0,-12000,1883.89,1299.64
0.720998,0,-12000,1871.89,1301.51
0.721998,0,-12000,1859.89,1303.38
0.722998,0,-12000,1847.89,1305.23
0.723998,0,-12000,1835.89,1307.07
0.724998,0,-12000,1823.89,1308.9
0.725998,0,-12000,1811.89,1310.72
0.726998,0,-12000,1799.89,1312.53
0.727998,0,-12000,1787.89,1314.32
0.728998,0,-12000,1775.89,1316.1
0.729998,0,-12000,1763.89,1317.87
0.730998,0,-12000,1751.89,1319.63
0.731998,0,-12000,1739.89,1321.38
0.732998,0,-12000,1727.89,1323.11
0.733998,0,-12000,1715.89,1324.83
0.734998,0,-12000,1703.89,1326.54
0.735998,0,-12000,1691.89,1328.24
0.736998,0,-12000,1679.89,1329.93
0.737998,0,-12000,1667.89,1331.6
0.738998,0,-12000,1655.89,1333.26
0.739998,0,-12000,1643.89,1334.91
0.740998,0,-12000,1631.89,1336.55
0.741998,0,-12000,1619.89,1338.18
0.742998,0,-12000,1607.89,1339.79
0.743998,0,-12000,1595.89,1341.39
0.744998,0,-12000,1583.89,1342.98
0.745998,0,-12000,1571.89,1344.56
0.746998,0,-12000,1559.89,1346.13
0.747998,0,-12000,1547.9,1347.68
0.748998,0,-12000,1535.9,1349.22
0.749998,0,-12000,1523.9,1350.75
0.750998,0,-12000,1511.9,1352.27
0.751998,0,-12000,1499.9,1353.78
0.752998,0,-12000,1487.9,1355.27
0.753998,0,-12000,1475.9,1356.75
0.754998,0,-12000,1463.9,1358.22
0.755998,0,-12000,1451.9,1359.68
0.756998,0,-12000,1439.9,1361.12
0.757998,0,-12000,1427.9,1362.56
0.758998,0,-12000,1415.9,1363.98
0.759998,0,-12000,1403.9,1365.39
0.760998,0,-12000,1391.9,1366.79
0.761998,0,-12000,1379.9,1368.17
0.762998,0,-12000,1367.9,1369.55
0.763998,0,-12000,1355.9,1370.91
0.764998,0,-12000,1343.9,1372.26
0.765998,0,-12000,1331.9,1373.6
0.766998,0,-12000,1319.9,1374.92
